SN,Area,Perimeter,Major_Axis_Length,Norm_Major_Axis,Minor_Axis_Length,Norm_Minor_Axis,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Binned_Roundness,Aspect_Ration,Compactness,Class,Bi-level Class
327573,91865,1144.14,428.3266,-0.502798723,274.0507,0.793243829,92776,342.0031,0.7685,0.9902,0.7189,0.8819,0.9,1.5629,0.7985,Çerçevelik,1
327574,76259,1095.383,431.7982,-0.441065701,226.6461,0.484712931,77235,311.6023,0.8512,0.9874,0.7093,0.7987,0.8,1.9052,0.7216,Çerçevelik,1
327576,70334,1024.949,395.4998,-1.086534637,227.6117,0.490997499,71376,299.2525,0.8178,0.9854,0.7509,0.8413,0.8,1.7376,0.7566,Çerçevelik,1
327580,69309,1014.274,398.5365,-1.032535135,222.2259,0.455944241,69841,297.0639,0.8301,0.9924,0.6751,0.8466,0.8,1.7934,0.7454,Çerçevelik,1
327582,96856,1208.21,457.7499,0.020415141,271.2049,0.774722056,98253,351.1707,0.8056,0.9858,0.7021,0.8338,0.8,1.6878,0.7672,Çerçevelik,1
327584,107244,1239.755,474.7988,0.323583748,288.5734,0.887764227,108061,369.5231,0.7941,0.9924,0.7399,0.8768,0.9,1.6453,0.7783,Çerçevelik,1
327587,78250,1102.289,442.9966,-0.241932424,225.7107,0.478624919,78959,315.6438,0.8605,0.991,0.7479,0.8093,0.8,1.9627,0.7125,Çerçevelik,1
327591,78571,1144.291,422.1389,-0.612830244,239.1871,0.566335516,80655,316.2905,0.824,0.9742,0.6673,0.754,0.8,1.7649,0.7493,Çerçevelik,1
327593,81547,1119.846,442.0139,-0.259407087,236.7743,0.550631906,82559,322.2249,0.8444,0.9877,0.626,0.8171,0.8,1.8668,0.729,Çerçevelik,1
327595,93985,1231.823,485.719,0.517769989,249.0043,0.63023036,95250,345.9269,0.8586,0.9867,0.6118,0.7783,0.8,1.9506,0.7122,Çerçevelik,1
327597,78244,1064.823,401.9451,-0.971922397,249.1482,0.631166928,78950,315.6317,0.7847,0.9911,0.7214,0.8672,0.9,1.6133,0.7853,Çerçevelik,1
327600,72684,1061.561,420.4868,-0.642208377,221.3766,0.450416606,73535,304.2107,0.8502,0.9884,0.728,0.8105,0.8,1.8994,0.7235,Çerçevelik,1
327603,69852,1024.846,409.4711,-0.838092828,218.1039,0.429116373,70369,298.2253,0.8463,0.9927,0.6654,0.8357,0.8,1.8774,0.7283,Çerçevelik,1
327606,89976,1171.012,466.9481,0.183980267,246.7559,0.615596741,91107,338.4686,0.849,0.9876,0.7075,0.8245,0.8,1.8923,0.7249,Çerçevelik,1
327609,70023,1023.404,391.8565,-1.15132088,230.0101,0.506607388,70867,298.5901,0.8096,0.9881,0.7276,0.8401,0.8,1.7036,0.762,Çerçevelik,1
327612,74744,1052.625,417.3302,-0.698339976,228.8987,0.499373886,75366,308.4915,0.8362,0.9917,0.7228,0.8477,0.8,1.8232,0.7392,Çerçevelik,1
327614,79451,1084.958,424.1414,-0.577221194,239.3025,0.567086592,80278,318.0568,0.8256,0.9897,0.7564,0.8482,0.8,1.7724,0.7499,Çerçevelik,1
327616,98111,1204.969,473.5252,0.300936214,264.333,0.729996577,98851,353.4385,0.8297,0.9925,0.6814,0.8491,0.8,1.7914,0.7464,Çerçevelik,1
327617,67582,1022.181,414.3306,-0.751679755,209.1852,0.371069379,68201,293.3395,0.8632,0.9909,0.6701,0.8128,0.8,1.9807,0.708,Çerçevelik,1
327620,73537,1056.602,415.1832,-0.736518568,227.1057,0.487704219,74374,305.9905,0.8371,0.9887,0.6581,0.8277,0.8,1.8281,0.737,Çerçevelik,1
327622,71109,1023.382,402.991,-0.953323892,224.957,0.473719493,71694,300.8966,0.8297,0.9918,0.6686,0.8532,0.9,1.7914,0.7467,Çerçevelik,1
327624,81463,1099.853,439.6717,-0.301056784,236.4002,0.548197092,81993,322.0589,0.8432,0.9935,0.7376,0.8463,0.8,1.8599,0.7325,Çerçevelik,1
327627,89806,1172.275,466.5271,0.17649392,245.8642,0.609793148,90579,338.1487,0.8499,0.9915,0.7496,0.8212,0.8,1.8975,0.7248,Çerçevelik,1
327629,64809,1003.578,402.3724,-0.964324021,206.258,0.352017818,65578,287.2584,0.8586,0.9883,0.6382,0.8086,0.8,1.9508,0.7139,Çerçevelik,1
327631,73692,1047.379,411.486,-0.802263277,229.0894,0.500615049,74317,306.3129,0.8307,0.9916,0.7208,0.8442,0.8,1.7962,0.7444,Çerçevelik,1
327632,90239,1298.35,538.0211,1.447821475,217.9732,0.428265717,92604,338.9629,0.9143,0.9745,0.5071,0.6727,0.7,2.4683,0.63,Çerçevelik,1
327635,76863,1069.733,419.0763,-0.667290307,235.3793,0.541552606,77515,312.8338,0.8274,0.9916,0.7434,0.8441,0.8,1.7804,0.7465,Çerçevelik,1
327637,95497,1199.376,472.5344,0.283317514,258.6676,0.693123553,96748,348.6984,0.8369,0.9871,0.7387,0.8342,0.8,1.8268,0.7379,Çerçevelik,1
327640,64916,960.743,373.5265,-1.477270387,221.4325,0.450780429,65373,287.4954,0.8053,0.993,0.7403,0.8838,0.9,1.6869,0.7697,Çerçevelik,1
327644,68772,1047.819,423.7982,-0.583324078,208.8385,0.368812896,69678,295.9108,0.8702,0.987,0.6664,0.7871,0.8,2.0293,0.6982,Çerçevelik,1
327645,76888,1096.988,441.4888,-0.268744571,222.5849,0.458280778,77743,312.8847,0.8636,0.989,0.6414,0.8029,0.8,1.9835,0.7087,Çerçevelik,1
327648,84397,1203.64,483.522,0.478702283,223.6447,0.465178442,85408,327.8073,0.8866,0.9882,0.5891,0.7321,0.7,2.162,0.678,Çerçevelik,1
327650,68693,1018.101,404.3318,-0.929481388,217.3166,0.423992263,69334,295.7408,0.8433,0.9908,0.7393,0.8328,0.8,1.8606,0.7314,Çerçevelik,1
327652,68426,966.046,353.3552,-1.835962439,247.1532,0.618182552,68894,295.1655,0.7147,0.9932,0.736,0.9214,0.9,1.4297,0.8353,Çerçevelik,1
327654,72508,1032.429,404.1488,-0.932735548,229.0448,0.500324772,73094,303.8422,0.8239,0.992,0.6619,0.8548,0.9,1.7645,0.7518,Çerçevelik,1
327656,86168,1115.211,429.1133,-0.48880939,256.357,0.678085107,86770,331.2288,0.8019,0.9931,0.7435,0.8706,0.9,1.6739,0.7719,Çerçevelik,1
327659,93734,1149.493,436.6288,-0.355166536,273.9282,0.792446543,94548,345.4647,0.7787,0.9914,0.7355,0.8914,0.9,1.594,0.7912,Çerçevelik,1
327661,81702,1132.453,446.1777,-0.185365158,234.8366,0.538020465,83070,322.531,0.8503,0.9835,0.6719,0.8006,0.8,1.8999,0.7229,Çerçevelik,1
327663,67828,995.114,389.1961,-1.198628903,222.4418,0.457349417,68429,293.8729,0.8206,0.9912,0.6802,0.8607,0.9,1.7497,0.7551,Çerçevelik,1
327665,70565,1046.164,418.0043,-0.68635293,216.5399,0.418937143,71390,299.7435,0.8554,0.9884,0.7094,0.8102,0.8,1.9304,0.7171,Çerçevelik,1
327666,97902,1233.711,491.1406,0.614178492,254.7969,0.66793126,99020,353.0619,0.8549,0.9887,0.7756,0.8083,0.8,1.9276,0.7189,Çerçevelik,1
327670,58698,943.084,366.4001,-1.60399415,206.2926,0.35224301,59542,273.38,0.8264,0.9858,0.7224,0.8293,0.8,1.7761,0.7461,Çerçevelik,1
327673,74559,1029.466,391.779,-1.152699008,243.1817,0.592334207,75040,308.1095,0.784,0.9936,0.7258,0.8841,0.9,1.6111,0.7864,Çerçevelik,1
327674,83655,1125.228,439.893,-0.297121561,242.8987,0.590492313,84527,326.3631,0.8337,0.9897,0.6868,0.8303,0.8,1.811,0.7419,Çerçevelik,1
327675,103683,1239.769,476.6714,0.356882877,277.5163,0.815799545,104708,363.3363,0.813,0.9902,0.6783,0.8477,0.8,1.7176,0.7622,Çerçevelik,1
327679,87913,1169.888,445.6384,-0.194955151,252.9865,0.656148346,89481,334.5659,0.8232,0.9825,0.7415,0.8072,0.8,1.7615,0.7508,Çerçevelik,1
327682,69069,986.683,371.6018,-1.511495975,237.0034,0.552122994,69623,296.5491,0.7702,0.992,0.7436,0.8915,0.9,1.5679,0.798,Çerçevelik,1
327683,73827,1077.447,430.5646,-0.463001942,219.4656,0.437978941,74631,306.5933,0.8603,0.9892,0.7265,0.7992,0.8,1.9619,0.7121,Çerçevelik,1
327684,95554,1186.896,450.7725,-0.103659059,270.6546,0.771140451,96491,348.8024,0.7997,0.9903,0.7381,0.8524,0.9,1.6655,0.7738,Çerçevelik,1
327686,65593,975.947,376.7856,-1.419316103,222.4426,0.457354624,66217,288.9907,0.8071,0.9906,0.7633,0.8654,0.9,1.6939,0.767,Çerçevelik,1
327688,87034,1121.454,418.2299,-0.682341243,266.7236,0.745555699,88121,332.8891,0.7702,0.9877,0.7035,0.8696,0.9,1.568,0.7959,Çerçevelik,1
327692,80452,1120.096,451.0502,-0.098720915,227.3251,0.489132175,81194,320.0542,0.8637,0.9909,0.7466,0.8058,0.8,1.9842,0.7096,Çerçevelik,1
327695,71614,1036.482,405.569,-0.90748113,226.0209,0.480643843,72260,301.9632,0.8303,0.9911,0.6897,0.8377,0.8,1.7944,0.7445,Çerçevelik,1
327696,95740,1186.055,451.5354,-0.090092945,271.3979,0.775978189,96724,349.1417,0.7992,0.9898,0.7203,0.8553,0.9,1.6637,0.7732,Çerçevelik,1
327699,66900,1005.945,391.0035,-1.16648918,218.6312,0.432548283,67516,291.8557,0.8291,0.9909,0.7111,0.8308,0.8,1.7884,0.7464,Çerçevelik,1
327702,94954,1210.977,474.3818,0.31616853,257.0043,0.682298033,96121,347.7056,0.8405,0.9879,0.7243,0.8137,0.8,1.8458,0.733,Çerçevelik,1
327705,99109,1222.611,489.2759,0.581019842,258.1309,0.689630463,99840,355.2316,0.8495,0.9927,0.6959,0.8332,0.8,1.8955,0.726,Çerçevelik,1
327708,81555,1110.581,437.1296,-0.346261161,239.0168,0.565227126,82508,322.2407,0.8373,0.9884,0.6551,0.8309,0.8,1.8289,0.7372,Çerçevelik,1
327711,64088,951.711,357.6842,-1.758982874,229.8545,0.505594671,64658,285.656,0.7662,0.9912,0.7408,0.8892,0.9,1.5561,0.7986,Çerçevelik,1
327712,66300,1115.094,374.0703,-1.467600374,227.9912,0.49346746,67574,290.5439,0.7928,0.9811,0.7374,0.67,0.7,1.6407,0.7767,Çerçevelik,1
327714,75406,1078.604,433.8408,-0.40474358,223.0218,0.461124323,76149,309.8546,0.8578,0.9902,0.6168,0.8145,0.8,1.9453,0.7142,Çerçevelik,1
327718,82602,1101.746,427.4416,-0.518536056,247.0308,0.617385916,83456,324.3025,0.8161,0.9898,0.7493,0.8551,0.9,1.7303,0.7587,Çerçevelik,1
327721,94164,1188.448,469.3919,0.227436645,257.6509,0.686506402,95146,346.2562,0.8359,0.9897,0.6757,0.8378,0.8,1.8218,0.7377,Çerçevelik,1
327724,92224,1206.002,475.976,0.344517068,248.6184,0.627718746,93661,342.6708,0.8527,0.9847,0.6559,0.7968,0.8,1.9145,0.7199,Çerçevelik,1
327725,102803,1416.303,614.8959,2.814832015,216.4382,0.418275232,104364,361.7912,0.936,0.985,0.7472,0.644,0.6,2.841,0.5884,Çerçevelik,1
327728,84554,1114.065,423.9317,-0.580950141,255.1256,0.670070591,85567,328.112,0.7986,0.9882,0.6913,0.8561,0.9,1.6617,0.774,Çerçevelik,1
327732,107230,1318.003,530.2599,1.30980951,258.4708,0.691842688,108486,369.499,0.8732,0.9884,0.7027,0.7757,0.8,2.0515,0.6968,Çerçevelik,1
327735,58347,976.686,350.299,-1.890308695,213.4355,0.398732282,60534,272.5614,0.7929,0.9639,0.6359,0.7686,0.8,1.6412,0.7781,Çerçevelik,1
327739,78173,1052.557,404.3107,-0.929856594,247.1026,0.617853224,78792,315.4884,0.7915,0.9921,0.7172,0.8867,0.9,1.6362,0.7803,Çerçevelik,1
327743,80206,1129.585,464.6505,0.143123661,220.3904,0.443997964,80860,319.5645,0.8804,0.9919,0.7025,0.7899,0.8,2.1083,0.6878,Çerçevelik,1
327745,64292,971.22,381.2829,-1.339343778,215.3336,0.411085988,64894,286.1103,0.8253,0.9907,0.6737,0.8565,0.9,1.7707,0.7504,Çerçevelik,1
327749,68588,1030.694,414.1802,-0.754354212,211.932,0.388946814,69347,295.5147,0.8592,0.9891,0.6175,0.8113,0.8,1.9543,0.7135,Çerçevelik,1
327750,78586,1109.506,452.0596,-0.080771464,221.9563,0.45418956,79194,316.3207,0.8712,0.9923,0.7059,0.8022,0.8,2.0367,0.6997,Çerçevelik,1
327751,77223,1061.471,420.2079,-0.64716786,234.3131,0.534613287,77753,313.5656,0.8301,0.9932,0.7567,0.8613,0.9,1.7934,0.7462,Çerçevelik,1
327754,91710,1165.646,461.5008,0.08711476,253.5073,0.659537951,92424,341.7145,0.8356,0.9923,0.6633,0.8482,0.8,1.8205,0.7404,Çerçevelik,1
327757,68256,1033.8,413.0075,-0.775207512,212.2104,0.390758769,68919,294.7986,0.8579,0.9904,0.707,0.8026,0.8,1.9462,0.7138,Çerçevelik,1
327759,67991,1007.004,393.7953,-1.116844562,221.0721,0.448434781,68840,294.2258,0.8276,0.9877,0.7425,0.8426,0.8,1.7813,0.7472,Çerçevelik,1
327762,93769,1188.361,463.5269,0.123143472,259.097,0.695918285,94994,345.5292,0.8292,0.9871,0.7284,0.8344,0.8,1.789,0.7454,Çerçevelik,1
327763,89404,1131.518,432.3557,-0.43115207,263.913,0.727263024,90141,337.391,0.7921,0.9918,0.7457,0.8775,0.9,1.6383,0.7804,Çerçevelik,1
327766,85569,1183.556,491.6035,0.622409917,223.1268,0.461807711,86693,330.0755,0.8911,0.987,0.6871,0.7676,0.8,2.2032,0.6714,Çerçevelik,1
327769,97951,1208.41,470.956,0.255249936,266.2872,0.742715407,98639,353.1502,0.8248,0.993,0.7247,0.8429,0.8,1.7686,0.7499,Çerçevelik,1
327773,65744,1001.073,401.4937,-0.979949326,210.0561,0.376737596,66437,289.3231,0.8522,0.9896,0.7324,0.8244,0.8,1.9114,0.7206,Çerçevelik,1
327777,64356,989.324,389.6264,-1.190977181,210.7109,0.380999335,65074,286.2527,0.8411,0.989,0.6445,0.8263,0.8,1.8491,0.7347,Çerçevelik,1
327779,66511,1034.455,417.8968,-0.688264527,204.1255,0.338138529,67336,291.0059,0.8726,0.9877,0.6742,0.7811,0.8,2.0473,0.6964,Çerçevelik,1
327781,83148,1108.881,438.9682,-0.31356663,241.533,0.58160371,83703,325.3726,0.835,0.9934,0.6906,0.8498,0.8,1.8174,0.7412,Çerçevelik,1
327782,106610,1290.417,502.5752,0.817511947,272.1092,0.780607656,108253,368.4292,0.8407,0.9848,0.6764,0.8045,0.8,1.847,0.7331,Çerçevelik,1
327785,99057,1264.881,511.9447,0.984123181,246.9981,0.61717309,99987,355.1384,0.8759,0.9907,0.6015,0.778,0.8,2.0727,0.6937,Çerçevelik,1
327786,90115,1187.473,472.6102,0.284665412,244.3107,0.599682257,91271,338.73,0.856,0.9873,0.7378,0.8031,0.8,1.9345,0.7167,Çerçevelik,1
327789,68743,973.33,362.656,-1.670572849,241.8483,0.583655827,69205,295.8485,0.7452,0.9933,0.7502,0.9118,0.9,1.4995,0.8158,Çerçevelik,1
327793,93982,1220.094,486.5058,0.531761101,247.5234,0.620591983,95165,345.9214,0.8609,0.9876,0.6997,0.7934,0.8,1.9655,0.711,Çerçevelik,1
327796,61151,952.263,364.6161,-1.635717768,214.8698,0.408067365,62025,279.0338,0.8079,0.9859,0.7313,0.8474,0.8,1.6969,0.7653,Çerçevelik,1
327798,96389,1199.822,465.6498,0.160893511,264.5567,0.731452519,97092,350.3231,0.8229,0.9928,0.7441,0.8414,0.8,1.7601,0.7523,Çerçevelik,1
327799,70661,1023.814,389.9238,-1.185688726,232.1742,0.520692344,71433,299.9473,0.8034,0.9892,0.7399,0.8471,0.8,1.6794,0.7692,Çerçevelik,1
327803,103877,1240.142,478.2383,0.384745959,278.0698,0.819401977,104566,363.6761,0.8136,0.9934,0.7367,0.8488,0.8,1.7198,0.7604,Çerçevelik,1
327805,82245,1088.58,411.4267,-0.803317768,256.0021,0.675775255,83142,323.601,0.7828,0.9892,0.7428,0.8722,0.9,1.6071,0.7865,Çerçevelik,1
327808,86817,1175.335,462.6391,0.107356349,241.2961,0.580061856,87828,332.4738,0.8532,0.9885,0.69,0.7898,0.8,1.9173,0.7186,Çerçevelik,1
327811,73804,1069.895,429.1019,-0.489012108,220.278,0.443266413,74461,306.5455,0.8582,0.9912,0.7493,0.8102,0.8,1.948,0.7144,Çerçevelik,1
327814,87798,1146.454,443.9409,-0.225140601,253.4043,0.65886758,88603,334.347,0.8211,0.9909,0.75,0.8394,0.8,1.7519,0.7531,Çerçevelik,1
327817,70560,1025.074,402.9124,-0.954721581,223.6974,0.465521438,71116,299.7329,0.8317,0.9922,0.7396,0.8438,0.8,1.8011,0.7439,Çerçevelik,1
327820,96056,1188.744,457.9938,0.024752244,268.6044,0.757796809,96841,349.7175,0.81,0.9919,0.7396,0.8542,0.9,1.7051,0.7636,Çerçevelik,1
327823,75580,1088.163,441.7813,-0.26354325,218.4192,0.43116849,76271,310.2119,0.8692,0.9909,0.7582,0.8021,0.8,2.0226,0.7022,Çerçevelik,1
327827,105937,1246.342,463.7643,0.127364989,292.4844,0.91321881,107158,367.2645,0.776,0.9886,0.7699,0.857,0.9,1.5856,0.7919,Çerçevelik,1
327829,58083,917.696,355.2475,-1.802312998,209.1121,0.370593611,58535,271.9441,0.8084,0.9923,0.7272,0.8667,0.9,1.6988,0.7655,Çerçevelik,1
327830,71221,1026.337,403.9959,-0.935454462,225.2893,0.475882254,71808,301.1335,0.8301,0.9918,0.7564,0.8496,0.8,1.7932,0.7454,Çerçevelik,1
327833,66148,992.103,389.113,-1.200106612,218.074,0.42892177,66662,290.2107,0.8282,0.9923,0.6789,0.8445,0.8,1.7843,0.7458,Çerçevelik,1
327837,83762,1173.556,484.7603,0.500722101,220.6686,0.445808617,84684,326.5717,0.8904,0.9891,0.6772,0.7643,0.8,2.1968,0.6737,Çerçevelik,1
327841,83568,1108.331,426.2496,-0.539732555,250.0198,0.636839701,84328,326.1933,0.8099,0.991,0.7064,0.8549,0.9,1.7049,0.7653,Çerçevelik,1
327844,67292,977.074,364.6112,-1.635804901,236.1088,0.546300527,68184,292.7095,0.762,0.9869,0.7249,0.8858,0.9,1.5443,0.8028,Çerçevelik,1
327845,83667,1120.471,429.2619,-0.486166941,248.9676,0.6299915,84635,326.3865,0.8146,0.9886,0.728,0.8375,0.8,1.7242,0.7603,Çerçevelik,1
327847,95640,1169.545,431.1888,-0.451902232,283.3884,0.854017867,96803,348.9594,0.7537,0.988,0.7437,0.8786,0.9,1.5215,0.8093,Çerçevelik,1
327848,88746,1118.471,427.3974,-0.519322034,264.9041,0.733713558,89419,336.1472,0.7848,0.9925,0.7155,0.8915,0.9,1.6134,0.7865,Çerçevelik,1
327849,65545,968.763,366.5976,-1.600482146,228.9445,0.499671974,66306,288.8849,0.781,0.9885,0.6933,0.8776,0.9,1.6013,0.788,Çerçevelik,1
327850,60897,944.858,374.7772,-1.455030068,207.0975,0.357481669,61476,278.4537,0.8335,0.9906,0.6683,0.8572,0.9,1.8097,0.743,Çerçevelik,1
327851,72207,1059.358,427.1945,-0.522930062,216.074,0.415904852,73179,303.2108,0.8627,0.9867,0.6363,0.8085,0.8,1.9771,0.7098,Çerçevelik,1
327855,74251,1028.813,399.1821,-1.021054884,237.6701,0.556462184,74810,307.4725,0.8034,0.9925,0.7416,0.8815,0.9,1.6796,0.7703,Çerçevelik,1
327857,76461,1109.189,441.9541,-0.260470469,221.2408,0.449532758,77634,312.0147,0.8657,0.9849,0.7438,0.781,0.8,1.9976,0.706,Çerçevelik,1
327860,97849,1211.082,476.5714,0.355104648,262.3914,0.717359752,98653,352.9663,0.8348,0.9919,0.7037,0.8383,0.8,1.8163,0.7406,Çerçevelik,1
327861,88144,1131.455,433.786,-0.40571805,259.8652,0.700918083,88901,335.0051,0.8007,0.9915,0.7409,0.8652,0.9,1.6693,0.7723,Çerçevelik,1
327864,83418,1109.604,425.491,-0.553222205,250.2194,0.638138789,84333,325.9004,0.8088,0.9892,0.7057,0.8514,0.9,1.7005,0.7659,Çerçevelik,1
327866,76833,1100.08,444.2218,-0.220145553,220.6852,0.445916658,77566,312.7728,0.8679,0.9905,0.6115,0.7978,0.8,2.0129,0.7041,Çerçevelik,1
327868,93040,1184.376,461.3713,0.084811952,259.417,0.698000992,94143,344.1834,0.827,0.9883,0.7036,0.8335,0.8,1.7785,0.746,Çerçevelik,1
327870,75275,1054.831,408.8475,-0.849181869,236.0111,0.54566465,76178,309.5854,0.8166,0.9881,0.6939,0.8501,0.9,1.7323,0.7572,Çerçevelik,1
327874,92478,1155.05,442.2674,-0.254899275,266.9829,0.747243342,93163,343.1423,0.7972,0.9926,0.735,0.8711,0.9,1.6565,0.7759,Çerçevelik,1
327876,89661,1158.26,460.9889,0.078012002,248.2932,0.625602195,90435,337.8756,0.8426,0.9914,0.6878,0.8398,0.8,1.8566,0.7329,Çerçevelik,1
327878,71792,1028.771,402.3638,-0.964476949,228.4777,0.496633825,72478,302.3382,0.8231,0.9905,0.7488,0.8524,0.9,1.7611,0.7514,Çerçevelik,1
327879,76934,1061.602,407.9159,-0.865747857,241.0363,0.578370959,77995,312.9783,0.8067,0.9864,0.7445,0.8578,0.9,1.6923,0.7673,Çerçevelik,1
327880,77916,1108.703,453.8754,-0.048482369,219.1218,0.435741333,78662,314.9694,0.8757,0.9905,0.7115,0.7965,0.8,2.0713,0.694,Çerçevelik,1
327883,70878,1156.593,419.7653,-0.655038304,217.002,0.421944702,71932,300.4075,0.856,0.9853,0.7445,0.6658,0.7,1.9344,0.7157,Çerçevelik,1
327884,90072,1172.8,467.6129,0.195801938,245.9946,0.610641851,90812,338.6491,0.8504,0.9919,0.6978,0.8229,0.8,1.9009,0.7242,Çerçevelik,1
327885,96035,1238.979,479.5474,0.408024764,257.0019,0.682282412,97427,349.6792,0.8443,0.9857,0.7332,0.7862,0.8,1.8659,0.7292,Çerçevelik,1
327887,69671,1035.342,415.3868,-0.732898093,214.1642,0.403474996,70211,297.8387,0.8568,0.9923,0.6843,0.8168,0.8,1.9396,0.717,Çerçevelik,1
327890,78626,1098.451,444.2062,-0.220422957,225.8845,0.479756089,79265,316.4012,0.8611,0.9919,0.6356,0.8189,0.8,1.9665,0.7123,Çerçevelik,1
327892,67781,997.056,387.4253,-1.230117795,223.7347,0.465764204,68501,293.7711,0.8164,0.9895,0.7298,0.8568,0.9,1.7316,0.7583,Çerçevelik,1
327895,73917,1039.704,408.2996,-0.858924789,231.1501,0.514027031,74630,306.7801,0.8243,0.9904,0.7538,0.8593,0.9,1.7664,0.7514,Çerçevelik,1
327898,69520,1027.513,413.306,-0.769899497,214.8984,0.408253507,70205,297.5157,0.8542,0.9902,0.7593,0.8275,0.8,1.9233,0.7198,Çerçevelik,1
327900,89376,1159.077,456.4168,-0.003290439,250.2602,0.638404334,90176,337.3382,0.8363,0.9911,0.7293,0.836,0.8,1.8238,0.7391,Çerçevelik,1
327903,77103,1088.571,439.9429,-0.296234225,224.1217,0.468282977,77709,313.3219,0.8605,0.9922,0.745,0.8177,0.8,1.963,0.7122,Çerçevelik,1
327905,73600,1044.535,407.6386,-0.870678888,230.0997,0.507190546,74173,306.1216,0.8255,0.9923,0.6771,0.8477,0.8,1.7716,0.751,Çerçevelik,1
327908,79175,1134.729,465.2679,0.154102451,218.1698,0.42954528,80151,317.5039,0.8832,0.9878,0.6828,0.7727,0.8,2.1326,0.6824,Çerçevelik,1
327911,62922,974.831,374.2026,-1.465247776,216.1344,0.416297962,63824,283.0455,0.8163,0.9859,0.7566,0.8321,0.8,1.7313,0.7564,Çerçevelik,1
327915,75667,1056.941,413.9199,-0.758982944,233.5927,0.529924593,76369,310.3904,0.8255,0.9908,0.7255,0.8512,0.9,1.772,0.7499,Çerçevelik,1
327916,93178,1124.779,405.6369,-0.906273712,293.47,0.919633548,93976,344.4385,0.6903,0.9915,0.7755,0.9255,0.9,1.3822,0.8491,Çerçevelik,1
327920,75094,1106.91,453.497,-0.05521119,211.2793,0.384698743,75867,309.213,0.8848,0.9898,0.6135,0.7702,0.8,2.1464,0.6818,Çerçevelik,1
327923,81442,1099.384,422.1394,-0.612821353,247.2799,0.619007174,82246,322.0174,0.8105,0.9902,0.6962,0.8468,0.8,1.7071,0.7628,Çerçevelik,1
327925,86749,1130.943,438.6087,-0.319959366,252.907,0.655630924,87570,332.3436,0.817,0.9906,0.7313,0.8523,0.9,1.7343,0.7577,Çerçevelik,1
327927,77291,1080.503,423.1511,-0.594831003,234.4568,0.535548552,78315,313.7036,0.8325,0.9869,0.6564,0.8319,0.8,1.8048,0.7414,Çerçevelik,1
327929,65321,993.847,387.4832,-1.2290882,215.5948,0.412785998,65969,288.3908,0.8309,0.9902,0.6759,0.831,0.8,1.7973,0.7443,Çerçevelik,1
327931,75998,1075.001,422.841,-0.600345293,230.2788,0.508356211,76871,311.0686,0.8387,0.9886,0.7236,0.8264,0.8,1.8362,0.7357,Çerçevelik,1
327934,82957,1136.564,455.1978,-0.024967059,232.6637,0.523878235,83816,324.9987,0.8595,0.9898,0.7019,0.807,0.8,1.9565,0.714,Çerçevelik,1
327938,79101,1076.597,410.1806,-0.825476288,246.4886,0.61385703,79803,317.3555,0.7993,0.9912,0.7036,0.8576,0.9,1.6641,0.7737,Çerçevelik,1
327941,65407,997.85,397.3311,-1.053969916,210.0864,0.376934802,66028,288.5806,0.8488,0.9906,0.6569,0.8255,0.8,1.8913,0.7263,Çerçevelik,1
327945,64587,982.269,384.9825,-1.273556391,214.8993,0.408259365,65205,286.766,0.8297,0.9905,0.6804,0.8412,0.8,1.7915,0.7449,Çerçevelik,1
327947,87355,1172.477,449.8483,-0.120093458,248.3063,0.625687456,88617,333.5024,0.8339,0.9858,0.7292,0.7985,0.8,1.8117,0.7414,Çerçevelik,1
327950,68177,1043.827,407.3614,-0.87560814,213.8399,0.401364303,69161,294.628,0.8511,0.9858,0.7332,0.7863,0.8,1.905,0.7233,Çerçevelik,1
327954,73040,1040.006,383.8573,-1.293565032,243.0195,0.591278535,73985,304.9548,0.7741,0.9872,0.7199,0.8486,0.8,1.5795,0.7944,Çerçevelik,1
327957,75355,1056.027,403.3483,-0.946970277,238.7719,0.563633204,75985,309.7498,0.806,0.9917,0.7519,0.8491,0.8,1.6893,0.7679,Çerçevelik,1
327958,70129,1089.115,422.1215,-0.613139656,212.8863,0.395157837,71515,298.816,0.8635,0.9806,0.6162,0.743,0.7,1.9828,0.7079,Çerçevelik,1
327962,83987,1162.968,448.6445,-0.141499788,239.7751,0.57016249,85055,327.01,0.8452,0.9874,0.6689,0.7803,0.8,1.8711,0.7289,Çerçevelik,1
